sale_id,drug_id,hospital_id,sale_date,units_sold,revenue
S011647,D0071,H082,2024-01-07,196,13108.48
S011648,D0066,H055,2023-02-19,631,306760.65
S011649,D0094,H024,2023-05-19,458,136987.8
S011650,D0066,H089,2023-11-24,434,210989.1
S011651,D0013,H057,2023-05-16,132,42387.84
S011652,D0031,H052,2023-01-06,847,312585.35
S011653,D0032,H068,2025-10-24,211,46190.01
S011654,D0004,H083,2024-07-11,704,149684.48
S011655,D0025,H075,2025-01-02,366,3660.0
S011656,D0087,H075,2024-09-05,936,60671.52
S011657,D0044,H004,2024-01-29,938,412926.36
S011658,D0113,H019,2023-03-25,253,27693.38
S011659,D0011,H082,2023-05-30,321,122095.56
S011660,D0004,H075,2025-02-22,571,121406.02
S011661,D0036,H051,2025-10-23,431,179606.32
S011662,D0017,H026,2023-06-05,813,286493.07
S011663,D0101,H035,2025-01-25,636,238792.56
S011664,D0118,H012,2024-03-31,834,406241.4
S011665,D0012,H056,2023-07-07,923,258107.72
S011666,D0061,H040,2023-10-31,972,374754.6
S011667,D0044,H034,2023-03-18,152,66913.44
S011668,D0034,H004,2024-03-07,845,62327.2
S011669,D0071,H041,2025-11-14,918,61395.84
S011670,D0011,H055,2024-05-19,55,20919.8
S011671,D0082,H011,2023-07-22,675,281279.25
S011672,D0091,H058,2024-09-18,813,99031.53
S011673,D0055,H080,2024-09-18,984,19807.92
S011674,D0051,H082,2025-08-15,397,26686.34
S011675,D0084,H068,2023-04-11,236,59526.28
S011676,D0015,H032,2023-05-20,356,94478.84
S011677,D0062,H027,2024-09-10,391,100729.42
S011678,D0087,H052,2025-07-14,185,11991.7
S011679,D0058,H069,2024-11-18,170,80534.1
S011680,D0069,H091,2025-03-28,729,184174.56
S011681,D0015,H007,2023-10-29,432,114648.48
S011682,D0015,H065,2023-12-12,373,98990.47
S011683,D0035,H056,2024-05-13,434,165241.16
S011684,D0062,H016,2024-12-20,725,186774.5
S011685,D0094,H038,2023-07-16,361,107975.1
S011686,D0073,H023,2025-08-23,222,71979.06
S011687,D0080,H005,2025-07-27,767,122927.09
S011688,D0086,H071,2023-08-21,696,323208.48
S011689,D0120,H001,2023-03-08,304,91652.96
S011690,D0024,H058,2024-12-05,467,167517.57
S011691,D0011,H030,2024-12-23,825,313797.0
S011692,D0104,H031,2025-04-07,496,186327.36
S011693,D0109,H059,2023-04-27,191,63765.35
S011694,D0042,H042,2023-06-02,279,83739.06
S011695,D0072,H091,2024-01-09,658,16476.32
S011696,D0035,H061,2024-09-09,761,289743.14
S011697,D0058,H069,2023-07-09,523,247760.79
S011698,D0081,H014,2025-10-06,632,34020.56
S011699,D0078,H050,2024-11-21,461,171708.67
S011700,D0104,H082,2025-03-21,750,281745.0
S011701,D0033,H005,2025-10-06,51,2381.7
S011702,D0018,H018,2025-06-08,428,149654.48
S011703,D0065,H083,2023-06-18,504,53519.76
S011704,D0093,H009,2023-05-22,998,259350.26
S011705,D0064,H069,2024-08-28,556,238724.16
S011706,D0077,H084,2024-11-01,41,17482.4
S011707,D0089,H046,2025-05-06,772,106736.72
S011708,D0059,H003,2024-10-14,512,110105.6
S011709,D0040,H079,2023-10-10,825,130556.25
S011710,D0068,H096,2024-08-16,745,64777.75
S011711,D0057,H069,2025-06-27,452,90201.12
S011712,D0069,H097,2023-03-17,860,217270.4
S011713,D0095,H004,2023-12-30,530,36877.4
S011714,D0004,H046,2024-05-15,705,149897.1
S011715,D0033,H067,2023-09-03,352,16438.4
S011716,D0055,H010,2023-09-07,507,10205.91
S011717,D0044,H054,2025-08-20,29,12766.38
S011718,D0072,H023,2024-04-17,48,1201.92
S011719,D0056,H020,2023-10-16,398,7725.18
S011720,D0004,H002,2025-01-31,502,106735.24
S011721,D0043,H062,2024-09-09,843,8430.0
S011722,D0102,H005,2025-09-04,658,235386.34
S011723,D0058,H099,2024-09-07,977,462834.21
S011724,D0041,H060,2025-12-19,752,152340.16
S011725,D0039,H077,2024-10-09,886,315761.54
S011726,D0041,H098,2023-02-22,535,108380.3
S011727,D0004,H003,2024-08-16,715,152023.3
S011728,D0102,H088,2025-09-09,169,60456.37
S011729,D0108,H071,2025-06-09,334,89719.08
S011730,D0026,H075,2024-01-04,53,5315.37
S011731,D0032,H059,2025-08-10,337,73772.67
S011732,D0077,H041,2025-07-22,115,49036.0
S011733,D0037,H054,2025-05-02,12,308.64
S011734,D0008,H061,2025-06-23,230,96266.5
S011735,D0075,H090,2025-05-31,366,156384.48
S011736,D0061,H027,2023-07-16,131,50507.05
S011737,D0032,H014,2023-01-06,831,181914.21
S011738,D0018,H070,2025-05-17,60,20979.6
S011739,D0032,H048,2023-07-17,118,25831.38
S011740,D0001,H099,2023-06-20,495,183382.65
S011741,D0113,H036,2025-04-07,679,74323.34
S011742,D0039,H016,2025-03-15,798,284399.22
S011743,D0077,H075,2023-04-22,567,241768.8
S011744,D0002,H049,2023-02-23,824,341309.04
S011745,D0017,H089,2023-08-31,838,295302.82
S011746,D0102,H089,2023-03-27,739,264362.47
S011747,D0055,H058,2025-09-05,259,5213.67
S011748,D0023,H073,2024-06-01,182,26036.92
S011749,D0023,H041,2025-12-07,999,142916.94
S011750,D0118,H060,2023-09-13,622,302976.2
S011751,D0019,H032,2024-05-27,790,233571.4
S011752,D0019,H037,2025-10-08,274,81010.84
S011753,D0046,H092,2025-01-18,537,85254.12
S011754,D0009,H064,2025-07-26,404,114130.0
S011755,D0052,H057,2024-10-26,998,15488.96
S011756,D0089,H054,2024-10-03,592,81849.92
S011757,D0040,H017,2023-04-25,404,63933.0
S011758,D0087,H069,2024-07-30,977,63329.14
S011759,D0039,H093,2025-11-02,256,91235.84
S011760,D0030,H076,2024-08-25,689,324656.8
S011761,D0018,H086,2023-05-29,575,201054.5
S011762,D0118,H033,2025-05-19,720,350712.0
S011763,D0107,H024,2024-12-02,398,165743.12
S011764,D0083,H021,2023-03-31,972,27614.52
S011765,D0075,H096,2025-05-15,516,220476.48
S011766,D0099,H076,2024-03-06,437,170281.42
S011767,D0021,H014,2025-06-06,577,194252.82
S011768,D0111,H065,2023-09-02,294,114363.06
S011769,D0111,H001,2023-12-05,497,193328.03
S011770,D0116,H033,2023-12-23,936,15930.72
S011771,D0065,H050,2024-07-22,62,6583.78
S011772,D0066,H054,2023-09-19,365,177444.75
S011773,D0095,H029,2025-06-19,792,55107.36
S011774,D0055,H084,2023-07-01,945,19022.85
S011775,D0009,H018,2024-03-20,257,72602.5
S011776,D0101,H006,2025-01-05,797,299241.62
S011777,D0023,H080,2024-08-07,274,39198.44
S011778,D0071,H085,2023-08-12,768,51363.84
S011779,D0010,H069,2025-11-21,373,128621.59
S011780,D0087,H069,2024-03-05,412,26705.84
S011781,D0078,H036,2023-12-07,226,84178.22
S011782,D0067,H043,2024-09-07,714,114268.56
S011783,D0082,H049,2025-03-21,268,111678.28
S011784,D0006,H076,2024-01-11,762,302986.44
S011785,D0016,H095,2024-12-31,850,38607.0
S011786,D0021,H066,2025-02-16,853,287170.98
S011787,D0087,H030,2023-02-08,730,47318.6
S011788,D0031,H068,2023-01-29,574,211834.7
S011789,D0039,H032,2023-04-06,838,298654.82
S011790,D0003,H063,2025-11-09,194,48562.08
S011791,D0021,H041,2024-11-02,852,286834.32
S011792,D0077,H045,2024-11-29,517,220448.8
S011793,D0061,H047,2024-03-31,825,318078.75
S011794,D0040,H015,2023-04-07,830,131347.5
S011795,D0033,H034,2023-08-11,991,46279.7
S011796,D0118,H027,2023-05-04,713,347302.3
S011797,D0097,H055,2024-06-14,219,77874.21
S011798,D0020,H020,2023-10-23,498,90730.62
S011799,D0008,H002,2023-07-24,937,392181.35
S011800,D0074,H086,2023-05-25,743,262018.95
S011801,D0091,H027,2024-11-02,344,41902.64
S011802,D0102,H077,2025-06-28,660,236101.8
S011803,D0072,H062,2025-05-01,543,13596.72
S011804,D0069,H061,2025-05-08,304,76802.56
S011805,D0091,H091,2024-05-01,856,104269.36
S011806,D0041,H043,2025-06-02,704,142616.32
S011807,D0011,H011,2025-01-08,624,237344.64
S011808,D0006,H078,2025-02-23,699,277936.38
S011809,D0040,H035,2023-01-28,978,154768.5
S011810,D0050,H016,2024-08-15,640,143788.8
S011811,D0083,H024,2025-01-17,764,21705.24
S011812,D0018,H010,2023-08-17,971,339519.86
S011813,D0058,H035,2023-02-01,306,144961.38
S011814,D0039,H039,2025-03-20,255,90879.45
S011815,D0024,H048,2025-10-10,469,168234.99
S011816,D0038,H047,2023-03-16,404,129966.8
S011817,D0059,H025,2025-07-03,309,66450.45
S011818,D0039,H030,2024-06-11,698,248760.22
S011819,D0026,H034,2025-08-05,584,58569.36
S011820,D0104,H018,2024-11-12,152,57100.32
S011821,D0116,H046,2023-10-05,369,6280.38
S011822,D0033,H018,2025-05-08,861,40208.7
S011823,D0092,H063,2023-09-19,591,133908.78
S011824,D0020,H006,2024-09-11,868,158140.92
S011825,D0105,H095,2023-12-01,726,299656.5
S011826,D0061,H029,2025-11-29,998,384778.9
S011827,D0103,H003,2025-01-30,442,42962.4
S011828,D0104,H099,2025-08-09,326,122465.16
S011829,D0044,H083,2023-08-02,598,263251.56
S011830,D0050,H091,2023-01-29,976,219277.92
S011831,D0098,H021,2025-08-11,690,157975.5
S011832,D0111,H078,2024-04-11,679,264124.21
S011833,D0049,H096,2025-07-25,44,11313.72
S011834,D0120,H081,2025-08-19,936,282194.64
S011835,D0072,H070,2023-06-12,16,400.64
S011836,D0081,H006,2025-06-23,243,13080.69
S011837,D0018,H052,2023-05-22,718,251055.88
S011838,D0062,H080,2024-09-18,865,222841.3
S011839,D0085,H019,2023-08-27,424,6716.16
S011840,D0045,H084,2024-11-04,770,206267.6
S011841,D0004,H100,2025-04-11,771,163930.02
S011842,D0060,H005,2023-11-12,352,175855.68
S011843,D0039,H032,2023-06-16,632,225238.48
S011844,D0076,H036,2025-03-13,14,6199.76
S011845,D0068,H020,2023-03-14,563,48952.85
S011846,D0020,H048,2023-08-10,315,57389.85
S011847,D0110,H008,2025-01-15,905,287156.5
S011848,D0041,H044,2023-05-27,439,88932.62
S011849,D0120,H063,2025-12-29,540,162804.6
S011850,D0035,H015,2023-03-07,765,291266.1
S011851,D0026,H047,2023-01-14,218,21863.22
S011852,D0076,H025,2024-04-25,209,92553.56
S011853,D0025,H076,2024-01-26,588,5880.0
S011854,D0076,H019,2024-10-21,353,156322.52
S011855,D0065,H081,2024-05-16,545,57873.55
S011856,D0034,H066,2025-07-15,169,12465.44
S011857,D0084,H095,2025-12-16,285,71885.55
S011858,D0013,H075,2024-05-31,335,107575.2
S011859,D0091,H086,2023-06-14,919,111943.39
S011860,D0047,H055,2024-05-16,59,10152.72
S011861,D0108,H049,2024-03-21,695,186690.9
S011862,D0116,H017,2024-03-09,982,16713.64
S011863,D0120,H056,2024-06-10,872,262899.28
S011864,D0041,H068,2024-02-28,140,28361.2
S011865,D0119,H008,2025-08-20,68,32518.96
S011866,D0047,H057,2024-01-31,328,56442.24
S011867,D0110,H094,2024-05-11,162,51402.6
S011868,D0018,H053,2024-11-01,528,184620.48
S011869,D0040,H085,2025-06-04,441,69788.25
S011870,D0109,H013,2025-12-25,980,327173.0
S011871,D0003,H028,2025-04-16,460,115147.2
S011872,D0072,H069,2025-03-22,1000,25040.0
S011873,D0098,H067,2025-12-06,730,167133.5
S011874,D0085,H028,2025-10-27,743,11769.12
S011875,D0019,H012,2024-07-24,266,78645.56
S011876,D0113,H051,2023-01-10,306,33494.76
S011877,D0060,H078,2025-11-28,456,227813.04
S011878,D0001,H032,2024-05-16,551,204128.97
S011879,D0108,H097,2024-11-28,300,80586.0
S011880,D0119,H067,2024-06-26,822,393096.84
S011881,D0054,H050,2023-03-31,599,192284.99
S011882,D0025,H098,2025-08-14,675,6750.0
S011883,D0093,H052,2024-03-09,607,157741.09
S011884,D0085,H057,2023-12-19,838,13273.92
S011885,D0117,H053,2024-03-13,112,9422.56
S011886,D0047,H060,2023-03-06,969,166745.52
S011887,D0070,H029,2024-04-09,709,195825.8
S011888,D0067,H028,2025-05-15,750,120030.0
S011889,D0099,H038,2025-03-22,561,218599.26
S011890,D0086,H035,2025-03-29,81,37614.78
S011891,D0062,H094,2023-10-13,152,39158.24
S011892,D0034,H046,2023-08-27,492,36289.92
S011893,D0096,H024,2024-02-03,714,322335.3
S011894,D0088,H037,2025-06-24,468,29563.56
S011895,D0006,H096,2024-06-19,123,48907.26
S011896,D0012,H067,2025-10-09,837,234058.68
S011897,D0071,H047,2023-01-26,604,40395.52
S011898,D0082,H087,2023-02-27,784,326700.64
S011899,D0058,H056,2025-11-06,159,75323.07
S011900,D0039,H097,2025-08-15,600,213834.0
S011901,D0088,H096,2024-04-07,965,60959.05
S011902,D0012,H014,2023-10-01,320,89484.8
S011903,D0005,H005,2025-08-15,875,235252.5
S011904,D0108,H054,2025-05-02,794,213284.28
S011905,D0048,H045,2024-11-22,424,18961.28
S011906,D0071,H098,2024-11-22,25,1672.0
S011907,D0109,H064,2024-04-11,201,67103.85
S011908,D0118,H035,2023-05-06,152,74039.2
S011909,D0102,H093,2025-01-12,953,340916.69
S011910,D0006,H061,2024-12-23,985,391655.7
S011911,D0057,H010,2024-07-04,531,105966.36
S011912,D0010,H043,2024-08-14,294,101380.02
S011913,D0080,H062,2024-04-21,58,9295.66
S011914,D0108,H007,2025-03-13,645,173259.9
S011915,D0050,H027,2025-03-02,912,204899.04
S011916,D0024,H045,2023-10-31,826,296294.46
S011917,D0097,H023,2023-04-29,241,85697.19
S011918,D0067,H089,2024-05-03,834,133473.36
S011919,D0072,H079,2024-04-01,250,6260.0
S011920,D0068,H047,2024-05-14,727,63212.65
S011921,D0088,H078,2025-12-22,824,52052.08
S011922,D0034,H036,2025-01-13,849,62622.24
S011923,D0027,H039,2024-09-01,88,25678.4
S011924,D0006,H013,2024-10-02,631,250898.22
S011925,D0064,H061,2024-06-23,725,311286.0
S011926,D0031,H019,2023-06-23,307,113298.35
S011927,D0116,H078,2025-09-21,477,8118.54
S011928,D0020,H067,2023-02-03,283,51559.77
S011929,D0049,H062,2025-05-23,637,163791.81
S011930,D0064,H081,2025-10-27,836,358944.96
S011931,D0043,H065,2024-07-03,781,7810.0
S011932,D0028,H093,2023-12-30,48,20791.68
S011933,D0087,H096,2024-08-01,280,18149.6
S011934,D0086,H029,2024-05-15,999,463915.62
S011935,D0111,H040,2023-08-02,939,365261.61
S011936,D0022,H052,2025-09-23,900,336078.0
S011937,D0008,H084,2024-05-29,194,81198.7
S011938,D0069,H088,2023-07-04,647,163458.08
S011939,D0011,H046,2024-05-23,434,165076.24
S011940,D0083,H064,2025-04-19,233,6619.53
S011941,D0034,H090,2024-08-20,641,47280.16
S011942,D0022,H011,2024-04-15,918,342799.56
S011943,D0045,H088,2025-11-04,639,171175.32
S011944,D0053,H097,2025-08-29,771,235864.32
S011945,D0058,H070,2025-10-21,368,174332.64
S011946,D0105,H088,2023-06-12,896,369824.0
S011947,D0057,H074,2025-05-06,284,56675.04
S011948,D0009,H085,2025-05-08,473,133622.5
S011949,D0104,H050,2025-04-10,973,365517.18
S011950,D0020,H045,2025-06-23,103,18765.57
S011951,D0049,H066,2023-07-24,963,247616.19
S011952,D0040,H077,2025-04-23,922,145906.5
S011953,D0068,H081,2024-02-05,645,56082.75
S011954,D0088,H077,2024-12-23,830,52431.1
S011955,D0015,H028,2024-11-02,475,126060.25
S011956,D0019,H085,2024-09-17,86,25426.76
S011957,D0031,H088,2023-01-13,859,317013.95
S011958,D0106,H056,2024-03-07,464,212553.76
S011959,D0035,H066,2025-12-31,684,260426.16
S011960,D0097,H060,2025-02-24,357,126945.63
S011961,D0082,H095,2023-09-03,114,47504.94
S011962,D0059,H095,2023-09-15,961,206663.05
S011963,D0045,H040,2025-05-25,247,66166.36
S011964,D0077,H074,2023-10-07,313,133463.2
S011965,D0057,H074,2025-06-30,846,168827.76
S011966,D0072,H021,2023-02-07,112,2804.48
S011967,D0012,H099,2023-03-11,789,220635.96
S011968,D0089,H016,2024-02-24,263,36362.38
S011969,D0079,H056,2024-10-29,103,6677.49
S011970,D0048,H012,2025-04-27,957,42797.04
S011971,D0094,H022,2025-11-10,192,57427.2
S011972,D0016,H021,2023-08-13,924,41968.08
S011973,D0108,H081,2024-12-16,296,79511.52
S011974,D0070,H087,2023-06-07,257,70983.4
S011975,D0062,H004,2024-09-17,420,108200.4
S011976,D0102,H052,2023-10-24,729,260785.17
S011977,D0028,H040,2024-07-20,913,395475.08
S011978,D0017,H028,2023-08-26,225,79287.75
S011979,D0047,H062,2023-02-11,641,110303.28
S011980,D0098,H060,2025-08-08,687,157288.65
S011981,D0101,H034,2023-09-26,123,46181.58
S011982,D0051,H055,2025-06-22,479,32198.38
S011983,D0057,H100,2025-07-27,972,193972.32
S011984,D0096,H057,2023-08-24,10,4514.5
S011985,D0025,H100,2025-06-01,210,2100.0
S011986,D0073,H096,2023-09-08,957,310288.11
S011987,D0102,H014,2023-09-27,116,41496.68
S011988,D0078,H094,2024-10-08,873,325166.31
S011989,D0019,H057,2024-03-04,382,112942.12
S011990,D0102,H003,2024-03-23,265,94798.45
S011991,D0061,H089,2024-05-14,904,348537.2
S011992,D0070,H015,2024-03-28,748,206597.6
S011993,D0021,H051,2024-12-15,599,201659.34
S011994,D0054,H038,2025-10-06,997,320046.97
S011995,D0047,H061,2024-06-12,843,145063.44
S011996,D0016,H040,2025-02-02,611,27751.62
S011997,D0066,H080,2023-12-02,778,378224.7
S011998,D0043,H006,2023-05-08,255,2550.0
S011999,D0033,H058,2023-01-25,434,20267.8
S012000,D0117,H047,2023-08-14,930,78240.9
S012001,D0026,H026,2024-07-12,659,66091.11
S012002,D0073,H100,2025-12-29,657,213019.11
S012003,D0015,H034,2023-06-18,594,157641.66
S012004,D0064,H063,2025-09-12,932,400163.52
S012005,D0076,H021,2025-12-26,314,139051.76
S012006,D0064,H095,2023-11-15,575,246882.0
S012007,D0077,H061,2023-12-10,703,299759.2
S012008,D0029,H043,2025-09-04,483,139543.53
S012009,D0098,H098,2025-09-23,396,90664.2
S012010,D0021,H047,2024-11-04,967,325550.22
S012011,D0093,H082,2023-06-06,811,210754.57
S012012,D0063,H009,2023-07-10,920,250120.4
S012013,D0023,H068,2025-08-28,648,92702.88
S012014,D0014,H086,2024-12-18,699,111050.13
S012015,D0092,H096,2024-02-24,846,191686.68
S012016,D0115,H081,2025-06-05,72,5628.24
S012017,D0035,H093,2023-04-18,374,142396.76
S012018,D0038,H016,2024-06-03,629,202349.3
S012019,D0023,H023,2025-08-08,134,19170.04
S012020,D0108,H088,2024-09-17,268,71990.16
S012021,D0025,H019,2023-04-24,994,9940.0
S012022,D0027,H035,2023-12-21,156,45520.8
S012023,D0068,H017,2024-12-16,280,24346.0
S012024,D0009,H083,2023-12-07,939,265267.5
S012025,D0108,H047,2023-07-01,127,34114.74
S012026,D0028,H097,2025-06-22,303,131247.48
S012027,D0080,H008,2025-06-04,693,111067.11
S012028,D0006,H025,2024-08-10,300,119286.0
S012029,D0005,H073,2025-04-28,251,67483.86
S012030,D0034,H014,2023-10-30,85,6269.6
S012031,D0023,H006,2024-04-05,88,12589.28
S012032,D0011,H071,2024-01-09,669,254460.84
S012033,D0099,H007,2025-04-10,808,314845.28
S012034,D0031,H077,2023-11-12,35,12916.75
S012035,D0005,H058,2024-10-08,863,232026.18
S012036,D0009,H031,2023-05-09,613,173172.5
S012037,D0041,H054,2024-05-29,372,75359.76
S012038,D0026,H083,2023-05-07,507,50847.03
S012039,D0025,H038,2023-01-31,266,2660.0
S012040,D0044,H058,2023-10-25,221,97288.62
S012041,D0027,H032,2023-11-07,628,183250.4
S012042,D0029,H050,2023-06-08,881,254529.71
S012043,D0083,H021,2025-11-09,556,15795.96
S012044,D0084,H008,2023-01-27,846,213386.58
S012045,D0097,H048,2023-03-14,522,185617.98
S012046,D0099,H100,2024-11-28,961,374463.26
S012047,D0106,H082,2025-02-09,50,22904.5
S012048,D0103,H087,2023-07-17,947,92048.4
S012049,D0097,H025,2024-10-28,542,192729.78
S012050,D0092,H052,2023-12-25,153,34666.74
S012051,D0089,H027,2023-09-11,136,18803.36
S012052,D0107,H075,2023-08-30,492,204888.48
S012053,D0055,H094,2025-04-02,826,16627.38
S012054,D0094,H025,2023-07-21,604,180656.4
S012055,D0050,H030,2024-04-04,516,115929.72
S012056,D0100,H066,2024-03-11,216,103492.08
S012057,D0060,H033,2023-10-19,570,284766.3
S012058,D0066,H075,2024-03-05,211,102577.65
S012059,D0117,H099,2025-09-19,630,53001.9
S012060,D0114,H072,2025-08-22,772,26255.72
S012061,D0086,H030,2024-02-26,209,97055.42
S012062,D0016,H038,2023-10-26,934,42422.28
S012063,D0095,H025,2025-07-13,381,26509.98
S012064,D0026,H033,2024-10-16,670,67194.3
S012065,D0007,H032,2024-04-29,784,230503.84
S012066,D0056,H100,2023-08-31,70,1358.7
S012067,D0108,H068,2023-04-03,958,257337.96
S012068,D0042,H090,2024-07-02,119,35716.66
S012069,D0080,H040,2024-06-29,411,65870.97
S012070,D0092,H054,2025-07-30,270,61176.6
S012071,D0012,H093,2024-09-09,294,82214.16
S012072,D0110,H090,2025-07-16,844,267801.2
S012073,D0010,H040,2024-11-30,839,289312.37
S012074,D0033,H061,2024-01-06,246,11488.2
S012075,D0014,H026,2025-06-19,105,16681.35
S012076,D0061,H033,2023-06-15,829,319620.95
S012077,D0022,H053,2025-02-20,468,174760.56
S012078,D0060,H066,2023-05-04,375,187346.25
S012079,D0010,H096,2024-06-29,746,257243.18
S012080,D0079,H032,2024-01-07,829,53744.07
S012081,D0083,H019,2024-10-28,801,22756.41
S012082,D0076,H030,2025-07-10,705,312202.2
S012083,D0008,H036,2025-05-05,260,108823.0
S012084,D0034,H070,2024-06-16,867,63949.92
S012085,D0058,H061,2025-12-09,563,266709.99
S012086,D0099,H026,2025-04-11,322,125470.52
S012087,D0120,H095,2023-11-17,316,95270.84
S012088,D0068,H082,2024-10-18,22,1912.9
S012089,D0001,H087,2024-02-19,727,269331.69
S012090,D0073,H095,2024-06-22,282,91432.86
S012091,D0066,H083,2024-04-01,615,298982.25
S012092,D0068,H001,2025-12-31,190,16520.5
S012093,D0033,H093,2025-06-29,937,43757.9
S012094,D0068,H082,2023-10-11,313,27215.35
S012095,D0039,H033,2024-11-28,428,152534.92
S012096,D0043,H075,2023-08-24,926,9260.0
S012097,D0037,H018,2024-08-02,448,11522.56
S012098,D0023,H080,2023-05-30,325,46494.5
S012099,D0084,H081,2025-03-22,594,149824.62
S012100,D0029,H070,2023-02-04,976,281976.16
S012101,D0060,H068,2025-11-15,683,341219.97
S012102,D0103,H015,2023-08-20,292,28382.4
S012103,D0041,H097,2025-10-22,657,133095.06
S012104,D0003,H078,2025-08-09,362,90615.84
S012105,D0088,H007,2023-10-10,879,55526.43
S012106,D0096,H038,2025-06-26,143,64557.35
S012107,D0060,H060,2025-02-06,905,452128.95
S012108,D0082,H032,2023-08-29,337,140431.27
S012109,D0012,H010,2024-07-09,234,65435.76
S012110,D0047,H055,2025-04-14,500,86040.0
S012111,D0053,H086,2023-11-03,137,41911.04
S012112,D0038,H042,2023-05-21,149,47933.3
S012113,D0078,H020,2023-03-07,290,108016.3
S012114,D0085,H005,2024-02-18,888,14065.92
S012115,D0057,H092,2024-09-22,973,194171.88
S012116,D0008,H045,2025-12-22,220,92081.0
S012117,D0048,H042,2025-02-16,429,19184.88
S012118,D0097,H044,2024-04-25,579,205886.61
S012119,D0005,H075,2024-11-11,482,129590.52
S012120,D0028,H078,2023-04-02,649,281120.84
S012121,D0007,H075,2024-09-14,435,127894.35
S012122,D0037,H057,2023-09-21,585,15046.2
S012123,D0118,H052,2023-07-02,115,56016.5
S012124,D0006,H011,2025-11-18,242,96224.04
S012125,D0092,H074,2025-02-11,887,200976.46
S012126,D0022,H020,2023-04-18,787,293881.54
S012127,D0040,H070,2023-01-01,578,91468.5
S012128,D0051,H008,2025-05-09,476,31996.72
S012129,D0100,H046,2023-11-23,387,185423.31
S012130,D0019,H040,2023-04-30,725,214353.5
S012131,D0068,H063,2024-09-16,263,22867.85
S012132,D0075,H043,2023-06-15,797,340542.16
S012133,D0002,H071,2024-04-03,192,79528.32
